account_id,customer_id,account_type,balance,account_open_date
ACC_3347,CID_2092,Current,423742.5,02-06-2025
ACC_3348,CID_2092,Demat,1753507.06,02-06-2025
ACC_3349,CID_2093,Saving,163579.68,16-01-2025
ACC_3350,CID_2094,Saving,30459.09,25-02-2025
ACC_3351,CID_2094,Current,142696.25,25-02-2025
ACC_3352,CID_2094,Demat,916570.66,25-02-2025
ACC_3353,CID_2095,Saving,238130.04,15-08-2025
ACC_3354,CID_2096,Saving,4078.84,26-01-2024
ACC_3355,CID_2096,Current,87009.18,26-01-2024
ACC_3356,CID_2096,Demat,473431.63,26-01-2024
ACC_3357,CID_2097,Saving,68647.07,25-05-2024
ACC_3358,CID_2097,Current,23536.39,25-05-2024
ACC_3359,CID_2097,Demat,1128645.15,25-05-2024
ACC_3360,CID_2098,Saving,54261.16,01-05-2019
ACC_3361,CID_2099,Saving,124607.15,24-07-2022
ACC_3362,CID_2100,Fixed Deposit,2888035.82,08-09-2020
ACC_3363,CID_2101,Saving,239877.51,15-11-2022
ACC_3364,CID_2102,Saving,179858.27,07-08-2018
ACC_3365,CID_2102,Current,203495.93,07-08-2018
ACC_3366,CID_2102,Demat,538232.45,07-08-2018
ACC_3367,CID_2103,Saving,47423.42,11-11-2024
ACC_3368,CID_2103,Current,689985.53,11-11-2024
ACC_3369,CID_2103,Demat,1621656.09,11-11-2024
ACC_3370,CID_2104,Recurring Deposit,428642.11,04-08-2024
ACC_3371,CID_2105,Fixed Deposit,3580690.93,26-05-2023
ACC_3372,CID_2106,Saving,22559.79,23-03-2024
ACC_3373,CID_2107,Saving,41391.73,30-05-2023
ACC_3374,CID_2108,Recurring Deposit,73702.15,25-10-2025
ACC_3375,CID_2109,Saving,100743.91,22-02-2018
ACC_3376,CID_2110,Saving,203649.76,02-12-2023
ACC_3377,CID_2111,Saving,240365.91,23-08-2022
ACC_3378,CID_2112,Saving,221250.7,28-08-2024
ACC_3379,CID_2112,Current,333471.27,28-08-2024
ACC_3380,CID_2112,Demat,720544.04,28-08-2024
ACC_3381,CID_2113,Saving,135033.34,01-10-2024
ACC_3382,CID_2113,Current,680657.33,01-10-2024
ACC_3383,CID_2113,Demat,1780033.11,01-10-2024
ACC_3384,CID_2114,Recurring Deposit,312906.34,06-08-2025
ACC_3385,CID_2115,Recurring Deposit,372652.15,01-04-2024
ACC_3386,CID_2116,Saving,198173.31,23-04-2023
ACC_3387,CID_2116,Current,824860.82,23-04-2023
ACC_3388,CID_2116,Demat,795718.6,23-04-2023
ACC_3389,CID_2117,Recurring Deposit,260264.85,16-07-2023
ACC_3390,CID_2118,Saving,233659.06,19-01-2018
ACC_3391,CID_2118,Current,664972.3,19-01-2018
ACC_3392,CID_2118,Demat,333580.29,19-01-2018
ACC_3393,CID_2119,Saving,197037.2,04-11-2024
ACC_3394,CID_2119,Current,489690.81,04-11-2024
ACC_3395,CID_2119,Demat,654347.16,04-11-2024
ACC_3396,CID_2120,Saving,164394.53,06-01-2026
ACC_3397,CID_2121,Saving,88108.02,18-11-2018
ACC_3398,CID_2121,Current,408590.45,18-11-2018
ACC_3399,CID_2121,Demat,1504373.2,18-11-2018
ACC_3400,CID_2122,Saving,161153.62,13-11-2025
ACC_3401,CID_2123,Saving,188453.07,29-01-2025
ACC_3402,CID_2123,Current,716485.68,29-01-2025
ACC_3403,CID_2123,Demat,1786901.15,29-01-2025
ACC_3404,CID_2124,Saving,18515.57,14-09-2022
ACC_3405,CID_2125,Saving,206395.37,06-11-2023
ACC_3406,CID_2126,Saving,237911.87,12-09-2023
ACC_3407,CID_2126,Current,191815.56,12-09-2023
ACC_3408,CID_2126,Demat,37358.89,12-09-2023
ACC_3409,CID_2127,Saving,194128.93,04-01-2025
ACC_3410,CID_2128,Saving,113423.54,07-10-2024
ACC_3411,CID_2129,Saving,165565.47,30-09-2023
ACC_3412,CID_2130,Saving,75403.76,03-11-2025
ACC_3413,CID_2131,Saving,155004.81,12-08-2023
ACC_3414,CID_2132,Recurring Deposit,339879.59,11-08-2019
ACC_3415,CID_2133,Saving,88198.49,05-09-2022
ACC_3416,CID_2134,Saving,215363.13,25-12-2025
ACC_3417,CID_2134,Current,384371.52,25-12-2025
ACC_3418,CID_2134,Demat,1080339.52,25-12-2025
ACC_3419,CID_2135,Saving,146987.62,14-10-2022
ACC_3420,CID_2135,Current,880755.11,14-10-2022
ACC_3421,CID_2135,Demat,1898499.01,14-10-2022
ACC_3422,CID_2136,Saving,122118.38,12-05-2021
ACC_3423,CID_2137,Saving,136161.87,07-06-2025
ACC_3424,CID_2138,Saving,113944.21,06-07-2024
ACC_3425,CID_2139,Recurring Deposit,18136.73,29-01-2025
ACC_3426,CID_2140,Saving,176158,27-06-2024
ACC_3427,CID_2140,Current,451747.79,27-06-2024
ACC_3428,CID_2140,Demat,1229365.92,27-06-2024
ACC_3429,CID_2141,Saving,32531.85,12-04-2024
ACC_3430,CID_2141,Current,862853.97,12-04-2024
ACC_3431,CID_2141,Demat,1562765.64,12-04-2024
ACC_3432,CID_2142,Recurring Deposit,232126.81,27-01-2024
ACC_3433,CID_2143,Fixed Deposit,3271974.56,22-12-2022
ACC_3434,CID_2144,Saving,29858.31,26-02-2025
ACC_3435,CID_2144,Current,517219.59,26-02-2025
ACC_3436,CID_2144,Demat,351967.76,26-02-2025
ACC_3437,CID_2145,Saving,41105.17,23-02-2024
ACC_3438,CID_2145,Current,290996.37,23-02-2024
ACC_3439,CID_2145,Demat,666174.13,23-02-2024
ACC_3440,CID_2146,Saving,242156.91,07-08-2022
ACC_3441,CID_2147,Saving,121818.74,02-05-2023
ACC_3442,CID_2147,Current,6686.81,02-05-2023
ACC_3443,CID_2147,Demat,1552601.53,02-05-2023
ACC_3444,CID_2148,Saving,75918.02,15-09-2022
ACC_3445,CID_2149,Saving,211461.84,31-05-2024
ACC_3446,CID_2150,Recurring Deposit,455915.94,18-02-2023
ACC_3447,CID_2151,Saving,33433.75,12-10-2018
ACC_3448,CID_2152,Saving,91985.57,15-04-2020
ACC_3449,CID_2153,Recurring Deposit,347212.23,21-11-2020
ACC_3450,CID_2154,Saving,104946.84,15-07-2018
ACC_3451,CID_2154,Current,34503.32,15-07-2018
ACC_3452,CID_2154,Demat,875400.79,15-07-2018
ACC_3453,CID_2155,Saving,22267.12,17-04-2023
ACC_3454,CID_2155,Current,877903.24,17-04-2023
ACC_3455,CID_2155,Demat,1331081.12,17-04-2023
ACC_3456,CID_2156,Fixed Deposit,4534015.04,23-12-2025
ACC_3457,CID_2157,Saving,40917.83,02-05-2023
ACC_3458,CID_2157,Current,570850.2,02-05-2023
ACC_3459,CID_2157,Demat,1330958.69,02-05-2023
ACC_3460,CID_2158,Saving,93642.56,21-10-2022
ACC_3461,CID_2158,Current,263743.68,21-10-2022
ACC_3462,CID_2158,Demat,138303.68,21-10-2022
ACC_3463,CID_2159,Saving,140136.81,06-06-2023
ACC_3464,CID_2160,Saving,186787.22,18-02-2022
ACC_3465,CID_2161,Saving,197127.73,24-01-2018
ACC_3466,CID_2162,Saving,66838.94,09-11-2025
ACC_3467,CID_2163,Fixed Deposit,693938.34,21-02-2020
ACC_3468,CID_2164,Saving,53783.48,29-07-2025
ACC_3469,CID_2164,Current,664372.32,29-07-2025
ACC_3470,CID_2164,Demat,959159.5,29-07-2025
ACC_3471,CID_2165,Saving,97270.46,09-09-2020
ACC_3472,CID_2165,Current,633763.17,09-09-2020
ACC_3473,CID_2165,Demat,1085098.65,09-09-2020
ACC_3474,CID_2166,Saving,32175.42,18-12-2020
ACC_3475,CID_2166,Current,510358.02,18-12-2020
ACC_3476,CID_2166,Demat,1723065.02,18-12-2020
ACC_3477,CID_2167,Saving,247471.8,19-10-2018
ACC_3478,CID_2167,Current,73517.5,19-10-2018
ACC_3479,CID_2167,Demat,333641.77,19-10-2018
ACC_3480,CID_2168,Recurring Deposit,468866.67,02-11-2023
ACC_3481,CID_2169,Recurring Deposit,22411.54,17-12-2021
ACC_3482,CID_2170,Saving,181760.57,25-10-2022
ACC_3483,CID_2171,Saving,216800.39,16-07-2022
ACC_3484,CID_2172,Saving,237372.28,26-08-2022
ACC_3485,CID_2173,Fixed Deposit,3180368.83,24-08-2025
ACC_3486,CID_2174,Saving,193388.24,29-01-2024
ACC_3487,CID_2175,Saving,140640.82,07-04-2020
ACC_3488,CID_2176,Saving,98620.2,01-02-2023
ACC_3489,CID_2177,Fixed Deposit,1713998.34,05-02-2023
ACC_3490,CID_2178,Fixed Deposit,4278340.73,08-01-2020
ACC_3491,CID_2179,Saving,217854.18,22-04-2020
ACC_3492,CID_2180,Fixed Deposit,3029972.04,12-10-2019
ACC_3493,CID_2181,Recurring Deposit,46402.86,04-08-2025
ACC_3494,CID_2182,Recurring Deposit,316051.57,08-02-2023
ACC_3495,CID_2183,Recurring Deposit,437501.01,11-07-2024
ACC_3496,CID_2184,Saving,226499.8,02-05-2021
ACC_3497,CID_2185,Saving,76933.73,23-11-2022
ACC_3498,CID_2186,Saving,66345.58,29-01-2025
ACC_3499,CID_2187,Saving,47494.02,14-10-2019
ACC_3500,CID_2187,Current,613440.68,14-10-2019
ACC_3501,CID_2187,Demat,1574852.3,14-10-2019
ACC_3502,CID_2188,Saving,171651.93,15-10-2023
ACC_3503,CID_2188,Current,712908.42,15-10-2023
ACC_3504,CID_2188,Demat,1108041.87,15-10-2023
ACC_3505,CID_2189,Saving,29744.09,01-07-2025
ACC_3506,CID_2190,Saving,197591.28,11-08-2022
ACC_3507,CID_2191,Saving,124490.44,25-11-2024
ACC_3508,CID_2192,Saving,179401.84,31-08-2022
ACC_3509,CID_2192,Current,932551.43,31-08-2022
ACC_3510,CID_2192,Demat,920863.05,31-08-2022
ACC_3511,CID_2193,Saving,63507.66,26-09-2024
ACC_3512,CID_2194,Saving,47637.56,26-09-2018
ACC_3513,CID_2195,Saving,233720.38,09-07-2025
ACC_3514,CID_2195,Current,551093.54,09-07-2025
ACC_3515,CID_2195,Demat,1643210.69,09-07-2025
ACC_3516,CID_2196,Saving,13222.76,18-02-2018
ACC_3517,CID_2197,Recurring Deposit,238707.71,04-11-2024
ACC_3518,CID_2198,Saving,35361.98,15-06-2021
ACC_3519,CID_2198,Current,123793.68,15-06-2021
ACC_3520,CID_2198,Demat,1521448.22,15-06-2021
ACC_3521,CID_2199,Saving,69700.33,04-03-2022
ACC_3522,CID_2200,Saving,24424.71,01-04-2019
ACC_3523,CID_2201,Fixed Deposit,2837171.02,20-08-2021
ACC_3524,CID_2202,Saving,244220.65,28-03-2025
ACC_3525,CID_2203,Saving,55499.18,24-09-2023
ACC_3526,CID_2204,Saving,67050.58,11-11-2021
ACC_3527,CID_2204,Current,553063.18,11-11-2021
ACC_3528,CID_2204,Demat,1682332.15,11-11-2021
ACC_3529,CID_2205,Saving,146237.94,15-11-2025
ACC_3530,CID_2205,Current,762588.87,15-11-2025
ACC_3531,CID_2205,Demat,347825.46,15-11-2025
ACC_3532,CID_2206,Saving,154266.01,09-01-2025
ACC_3533,CID_2206,Current,954518.84,09-01-2025
ACC_3534,CID_2206,Demat,186899.61,09-01-2025
ACC_3535,CID_2207,Recurring Deposit,48746.15,27-02-2023
ACC_3536,CID_2208,Recurring Deposit,83655.64,29-09-2025
ACC_3537,CID_2209,Saving,27293.03,06-08-2022
ACC_3538,CID_2209,Current,239531.97,06-08-2022
ACC_3539,CID_2209,Demat,620446,06-08-2022
ACC_3540,CID_2210,Saving,53740.26,22-11-2024
ACC_3541,CID_2211,Saving,178250.04,28-04-2024
ACC_3542,CID_2211,Current,443085.03,28-04-2024
ACC_3543,CID_2211,Demat,1479632.96,28-04-2024
ACC_3544,CID_2212,Saving,95350.58,02-11-2021
ACC_3545,CID_2212,Current,541723.36,02-11-2021
ACC_3546,CID_2212,Demat,547087.99,02-11-2021
ACC_3547,CID_2213,Fixed Deposit,1718020.79,17-09-2022
ACC_3548,CID_2214,Saving,154101.64,24-09-2025
ACC_3549,CID_2215,Saving,93553.78,11-06-2023
ACC_3550,CID_2215,Current,703752.93,11-06-2023
ACC_3551,CID_2215,Demat,1203902.33,11-06-2023
ACC_3552,CID_2216,Saving,54873.13,04-09-2022
ACC_3553,CID_2217,Saving,73024.36,10-03-2021
ACC_3554,CID_2218,Saving,219493.78,06-07-2021
ACC_3555,CID_2218,Current,960694.42,06-07-2021
ACC_3556,CID_2218,Demat,1374551.89,06-07-2021
ACC_3557,CID_2219,Recurring Deposit,226670.66,19-02-2020
ACC_3558,CID_2220,Saving,86623.45,08-12-2025
ACC_3559,CID_2221,Saving,111609.23,26-10-2022
ACC_3560,CID_2222,Saving,57524.93,25-04-2021
ACC_3561,CID_2223,Saving,55174.62,10-06-2018
ACC_3562,CID_2224,Recurring Deposit,405260.93,03-02-2022
ACC_3563,CID_2225,Saving,12470.64,14-09-2024
ACC_3564,CID_2226,Recurring Deposit,47096.01,10-11-2020
ACC_3565,CID_2227,Saving,20274.21,22-03-2024
ACC_3566,CID_2227,Current,932078.08,22-03-2024
ACC_3567,CID_2227,Demat,908936.16,22-03-2024
ACC_3568,CID_2228,Saving,217816.67,30-12-2025
ACC_3569,CID_2229,Saving,130366.74,09-08-2020
ACC_3570,CID_2230,Saving,163828.17,03-12-2019
ACC_3571,CID_2231,Saving,106104.37,01-07-2023
ACC_3572,CID_2232,Recurring Deposit,98497.12,26-02-2024
ACC_3573,CID_2233,Saving,25826.82,13-03-2025
ACC_3574,CID_2234,Recurring Deposit,277165.89,23-08-2019
ACC_3575,CID_2235,Saving,47108.27,05-05-2018
ACC_3576,CID_2236,Saving,43362.74,15-01-2026
ACC_3577,CID_2237,Saving,126375.18,30-03-2024
ACC_3578,CID_2238,Saving,42166.82,12-06-2022
ACC_3579,CID_2239,Saving,215491.23,27-12-2023
ACC_3580,CID_2240,Saving,61824.34,26-07-2022
ACC_3581,CID_2241,Saving,178500.71,07-02-2019
ACC_3582,CID_2241,Current,162924.81,07-02-2019
ACC_3583,CID_2241,Demat,1213991.46,07-02-2019
ACC_3584,CID_2242,Saving,34408.11,05-01-2022
ACC_3585,CID_2242,Current,287915.29,05-01-2022
ACC_3586,CID_2242,Demat,1060141.64,05-01-2022
ACC_3587,CID_2243,Saving,135596.5,01-12-2021
ACC_3588,CID_2244,Fixed Deposit,4716993.86,21-10-2024
ACC_3589,CID_2245,Recurring Deposit,374922.31,29-03-2021
ACC_3590,CID_2246,Saving,102215.73,05-01-2026
ACC_3591,CID_2246,Current,503649.4,05-01-2026
ACC_3592,CID_2246,Demat,1001954.76,05-01-2026
ACC_3593,CID_2247,Saving,150149.66,22-02-2020
ACC_3594,CID_2247,Current,368133.76,22-02-2020
ACC_3595,CID_2247,Demat,600392.15,22-02-2020
ACC_3596,CID_2248,Saving,93719.04,20-05-2024
ACC_3597,CID_2249,Recurring Deposit,108569.64,21-11-2022
ACC_3598,CID_2250,Fixed Deposit,3954716.27,03-01-2023
ACC_3599,CID_2251,Saving,61500.7,25-11-2025
ACC_3600,CID_2252,Saving,110037,08-04-2025
ACC_3601,CID_2252,Current,487289.06,08-04-2025
ACC_3602,CID_2252,Demat,935366.35,08-04-2025
ACC_3603,CID_2253,Saving,33038.32,16-10-2024
ACC_3604,CID_2254,Saving,224311.2,22-03-2024
ACC_3605,CID_2255,Saving,13753.28,28-12-2020
ACC_3606,CID_2256,Saving,163531.29,23-11-2024
ACC_3607,CID_2256,Current,433948.95,23-11-2024
ACC_3608,CID_2256,Demat,1198481.75,23-11-2024
ACC_3609,CID_2257,Saving,233527.31,15-03-2021
ACC_3610,CID_2258,Saving,83197.37,02-07-2021
ACC_3611,CID_2258,Current,311031.43,02-07-2021
ACC_3612,CID_2258,Demat,1015901.53,02-07-2021
ACC_3613,CID_2259,Saving,186212.26,29-06-2024
ACC_3614,CID_2260,Saving,55064.1,07-03-2018
ACC_3615,CID_2261,Saving,83843.21,05-04-2022
ACC_3616,CID_2262,Recurring Deposit,143178.66,01-12-2024
ACC_3617,CID_2263,Saving,31262.8,23-06-2025
ACC_3618,CID_2264,Fixed Deposit,190418.05,01-08-2022
ACC_3619,CID_2265,Saving,17288.65,11-01-2018
ACC_3620,CID_2265,Current,968161.33,11-01-2018
ACC_3621,CID_2265,Demat,1866230.43,11-01-2018
ACC_3622,CID_2266,Recurring Deposit,365993.47,26-10-2019
ACC_3623,CID_2267,Saving,35981.7,20-03-2024
ACC_3624,CID_2267,Current,915079.82,20-03-2024
ACC_3625,CID_2267,Demat,190913.26,20-03-2024
ACC_3626,CID_2268,Saving,11481.35,22-05-2018
ACC_3627,CID_2269,Saving,104884.78,22-04-2024
ACC_3628,CID_2269,Current,194470.59,22-04-2024
ACC_3629,CID_2269,Demat,1599945.98,22-04-2024
ACC_3630,CID_2270,Saving,247611.36,22-05-2025
ACC_3631,CID_2271,Saving,9846.52,03-12-2021
ACC_3632,CID_2272,Saving,117342.5,30-09-2019
ACC_3633,CID_2272,Current,981216.07,30-09-2019
ACC_3634,CID_2272,Demat,1850019.46,30-09-2019
ACC_3635,CID_2273,Saving,167519.58,22-09-2022
ACC_3636,CID_2273,Current,811878.09,22-09-2022
ACC_3637,CID_2273,Demat,688760.59,22-09-2022
ACC_3638,CID_2274,Saving,137207.38,01-03-2018
ACC_3639,CID_2275,Saving,81970,01-12-2019
ACC_3640,CID_2275,Current,156442.73,01-12-2019
ACC_3641,CID_2275,Demat,1365504.79,01-12-2019
ACC_3642,CID_2276,Saving,148665.65,18-03-2023
ACC_3643,CID_2277,Saving,121107.29,09-06-2024
ACC_3644,CID_2278,Saving,181207.06,23-09-2018
ACC_3645,CID_2279,Saving,75435.45,16-05-2021
ACC_3646,CID_2279,Current,863262.79,16-05-2021
ACC_3647,CID_2279,Demat,217461.12,16-05-2021
ACC_3648,CID_2280,Recurring Deposit,110257.33,18-07-2024
ACC_3649,CID_2281,Saving,25100.01,21-04-2025
ACC_3650,CID_2282,Saving,100262.75,25-07-2025
ACC_3651,CID_2283,Saving,41030.15,09-07-2024
ACC_3652,CID_2284,Saving,193854.03,22-01-2023
ACC_3653,CID_2284,Current,926198.38,22-01-2023
ACC_3654,CID_2284,Demat,118521.56,22-01-2023
ACC_3655,CID_2285,Saving,244600.48,28-11-2023
ACC_3656,CID_2286,Saving,121886.73,28-02-2020
ACC_3657,CID_2287,Saving,53900.13,09-05-2021
ACC_3658,CID_2287,Current,430675.53,09-05-2021
ACC_3659,CID_2287,Demat,474047.1,09-05-2021
ACC_3660,CID_2288,Saving,40218.4,17-01-2023
ACC_3661,CID_2289,Saving,213373.05,29-07-2021
ACC_3662,CID_2289,Current,101559.17,29-07-2021
ACC_3663,CID_2289,Demat,169208.96,29-07-2021
ACC_3664,CID_2290,Saving,107421.38,29-11-2024
ACC_3665,CID_2291,Saving,38395.98,07-06-2021
ACC_3666,CID_2291,Current,52306.43,07-06-2021
ACC_3667,CID_2291,Demat,945060.24,07-06-2021
ACC_3668,CID_2292,Saving,245933.42,23-08-2023
ACC_3669,CID_2293,Recurring Deposit,350292.21,13-02-2025
ACC_3670,CID_2294,Saving,77786.96,14-06-2018
ACC_3671,CID_2295,Saving,21045.27,26-06-2025
ACC_3672,CID_2296,Saving,205446.73,03-07-2023
ACC_3673,CID_2296,Current,193055.9,03-07-2023
ACC_3674,CID_2296,Demat,344019.11,03-07-2023
ACC_3675,CID_2297,Saving,67198.91,31-03-2020
ACC_3676,CID_2297,Current,292137.01,31-03-2020
ACC_3677,CID_2297,Demat,1674515.41,31-03-2020
ACC_3678,CID_2298,Saving,35084.69,12-08-2025
ACC_3679,CID_2299,Saving,65365.56,13-02-2024
ACC_3680,CID_2299,Current,643820.56,13-02-2024
ACC_3681,CID_2299,Demat,1401385.74,13-02-2024
ACC_3682,CID_2300,Saving,172413.49,27-09-2023
ACC_3683,CID_2301,Saving,84995.07,11-02-2024
ACC_3684,CID_2301,Current,163643.71,11-02-2024
ACC_3685,CID_2301,Demat,947957.32,11-02-2024
ACC_3686,CID_2302,Saving,163545.61,22-08-2023
ACC_3687,CID_2303,Saving,232659.03,15-08-2023
ACC_3688,CID_2303,Current,794463.25,15-08-2023
ACC_3689,CID_2303,Demat,1695010.1,15-08-2023
ACC_3690,CID_2304,Saving,175957.04,27-08-2018
ACC_3691,CID_2305,Saving,147126.93,19-04-2022
ACC_3692,CID_2306,Saving,249557.32,15-04-2018
ACC_3693,CID_2307,Saving,18823.82,12-10-2023
ACC_3694,CID_2307,Current,770596.34,12-10-2023
ACC_3695,CID_2307,Demat,1377012.99,12-10-2023
ACC_3696,CID_2308,Recurring Deposit,205530.4,13-02-2021
ACC_3697,CID_2309,Recurring Deposit,364960.85,21-02-2026
ACC_3698,CID_2310,Recurring Deposit,328434.65,29-03-2022
ACC_3699,CID_2311,Saving,48276.41,28-10-2018
ACC_3700,CID_2311,Current,66989.3,28-10-2018
ACC_3701,CID_2311,Demat,67602.13,28-10-2018
ACC_3702,CID_2312,Recurring Deposit,232288.47,01-09-2022
ACC_3703,CID_2313,Saving,33659.36,07-05-2024
ACC_3704,CID_2314,Saving,239537.25,14-11-2023
ACC_3705,CID_2315,Saving,195910.07,12-08-2023
ACC_3706,CID_2316,Saving,121980.1,29-12-2018
ACC_3707,CID_2316,Current,988380.47,29-12-2018
ACC_3708,CID_2316,Demat,300594.71,29-12-2018
ACC_3709,CID_2317,Saving,151178.5,13-09-2020
ACC_3710,CID_2317,Current,957105.55,13-09-2020
ACC_3711,CID_2317,Demat,1815077.26,13-09-2020
ACC_3712,CID_2318,Recurring Deposit,316137.44,01-04-2018
ACC_3713,CID_2319,Saving,26597.01,27-11-2022
ACC_3714,CID_2320,Saving,170248.75,19-10-2023
ACC_3715,CID_2321,Saving,97977.2,08-08-2022
ACC_3716,CID_2321,Current,529206.43,08-08-2022
ACC_3717,CID_2321,Demat,1183023.16,08-08-2022
ACC_3718,CID_2322,Fixed Deposit,3659042.69,22-07-2021
ACC_3719,CID_2323,Saving,147948.3,03-06-2022
ACC_3720,CID_2323,Current,290903.09,03-06-2022
ACC_3721,CID_2323,Demat,1993596.28,03-06-2022
ACC_3722,CID_2324,Saving,102130.41,09-12-2022
ACC_3723,CID_2325,Fixed Deposit,2092053.15,20-03-2022
ACC_3724,CID_2326,Saving,58120.84,14-09-2022
ACC_3725,CID_2326,Current,315864.37,14-09-2022
ACC_3726,CID_2326,Demat,1183832.86,14-09-2022
ACC_3727,CID_2327,Fixed Deposit,4262301.97,21-04-2023
ACC_3728,CID_2328,Saving,99005.74,14-04-2025
ACC_3729,CID_2329,Saving,10615.76,02-04-2025
ACC_3730,CID_2330,Saving,12417.06,23-06-2019
ACC_3731,CID_2331,Saving,203698.96,29-07-2021
ACC_3732,CID_2332,Recurring Deposit,476346.03,23-03-2020
ACC_3733,CID_2333,Recurring Deposit,26546.65,31-03-2022
ACC_3734,CID_2334,Recurring Deposit,144491.01,08-04-2024
ACC_3735,CID_2335,Saving,140408.3,13-04-2025
ACC_3736,CID_2336,Saving,164197.58,11-05-2018
ACC_3737,CID_2336,Current,15197.14,11-05-2018
ACC_3738,CID_2336,Demat,861853.46,11-05-2018
ACC_3739,CID_2337,Recurring Deposit,11324.76,04-02-2018
ACC_3740,CID_2338,Saving,164535.56,29-03-2018
ACC_3741,CID_2339,Recurring Deposit,102842.57,29-03-2018
ACC_3742,CID_2340,Recurring Deposit,145100.48,29-04-2023
ACC_3743,CID_2341,Saving,159936.14,06-12-2018
ACC_3744,CID_2341,Current,77149.55,06-12-2018
ACC_3745,CID_2341,Demat,315359.4,06-12-2018
ACC_3746,CID_2342,Saving,16962.58,06-06-2019
ACC_3747,CID_2342,Current,770569.1,06-06-2019
ACC_3748,CID_2342,Demat,1518103.55,06-06-2019
ACC_3749,CID_2343,Saving,191342.62,19-02-2023
ACC_3750,CID_2343,Current,338192.31,19-02-2023
ACC_3751,CID_2343,Demat,1003423.83,19-02-2023
ACC_3752,CID_2344,Saving,167165.6,18-03-2018
ACC_3753,CID_2345,Recurring Deposit,177266.84,06-08-2019
ACC_3754,CID_2346,Fixed Deposit,3629323.06,13-09-2023
ACC_3755,CID_2347,Saving,85854.25,05-08-2020
ACC_3756,CID_2348,Saving,48945.53,03-10-2024
ACC_3757,CID_2348,Current,991122.42,03-10-2024
ACC_3758,CID_2348,Demat,1515842.15,03-10-2024
ACC_3759,CID_2349,Recurring Deposit,396539.99,10-03-2022
ACC_3760,CID_2350,Saving,128348.73,05-01-2024
ACC_3761,CID_2350,Current,811997.62,05-01-2024
ACC_3762,CID_2350,Demat,428658.16,05-01-2024
ACC_3763,CID_2351,Saving,146795.44,15-05-2025
ACC_3764,CID_2352,Saving,164427.92,12-11-2025
ACC_3765,CID_2353,Recurring Deposit,161784.79,02-06-2022
ACC_3766,CID_2354,Saving,10970.17,09-03-2025
ACC_3767,CID_2354,Current,453456.51,09-03-2025
ACC_3768,CID_2354,Demat,12424.87,09-03-2025
ACC_3769,CID_2355,Saving,233513.05,03-11-2023
ACC_3770,CID_2355,Current,649068.11,03-11-2023
ACC_3771,CID_2355,Demat,833989.7,03-11-2023
ACC_3772,CID_2356,Saving,21763.7,05-12-2025
ACC_3773,CID_2357,Saving,140572.37,03-03-2025
ACC_3774,CID_2357,Current,117377.4,03-03-2025
ACC_3775,CID_2357,Demat,275861.75,03-03-2025
ACC_3776,CID_2358,Recurring Deposit,171010.96,22-09-2019
ACC_3777,CID_2359,Saving,208889.06,20-08-2022
ACC_3778,CID_2359,Current,317749.84,20-08-2022
ACC_3779,CID_2359,Demat,627556.06,20-08-2022
ACC_3780,CID_2360,Fixed Deposit,284015.9,27-05-2023
ACC_3781,CID_2361,Saving,204015.49,26-01-2023
ACC_3782,CID_2362,Recurring Deposit,490673.82,10-12-2020
ACC_3783,CID_2363,Saving,124822.62,27-09-2022
ACC_3784,CID_2363,Current,738889.77,27-09-2022
ACC_3785,CID_2363,Demat,816707.4,27-09-2022
ACC_3786,CID_2364,Saving,46601.65,04-06-2023
ACC_3787,CID_2365,Saving,150925.15,25-02-2025
ACC_3788,CID_2366,Saving,24241.74,01-08-2025
ACC_3789,CID_2367,Saving,222157.89,10-07-2022
ACC_3790,CID_2367,Current,183436.34,10-07-2022
ACC_3791,CID_2367,Demat,428559.38,10-07-2022
ACC_3792,CID_2368,Saving,69490.47,12-01-2024
ACC_3793,CID_2369,Fixed Deposit,4059769.74,24-06-2025
ACC_3794,CID_2370,Recurring Deposit,149305.99,09-07-2024
ACC_3795,CID_2371,Saving,101210.62,26-12-2018
ACC_3796,CID_2372,Saving,23695.39,03-05-2024
ACC_3797,CID_2373,Saving,17652.51,15-03-2022
ACC_3798,CID_2374,Fixed Deposit,222198.99,12-03-2024
ACC_3799,CID_2375,Saving,27169.29,22-06-2019
ACC_3800,CID_2375,Current,159648.14,22-06-2019
ACC_3801,CID_2375,Demat,1879616.06,22-06-2019
ACC_3802,CID_2376,Saving,162297.2,31-05-2025
ACC_3803,CID_2377,Saving,203155.93,09-06-2024
ACC_3804,CID_2378,Recurring Deposit,85515.42,06-05-2021
ACC_3805,CID_2379,Saving,130982.29,28-06-2025
ACC_3806,CID_2380,Saving,182597.89,28-10-2022
ACC_3807,CID_2380,Current,841998.35,28-10-2022
ACC_3808,CID_2380,Demat,987842.35,28-10-2022
ACC_3809,CID_2381,Saving,53146.38,18-03-2025
ACC_3810,CID_2381,Current,667215.4,18-03-2025
ACC_3811,CID_2381,Demat,388981.23,18-03-2025
ACC_3812,CID_2382,Saving,34484.52,17-09-2022
ACC_3813,CID_2382,Current,973747.77,17-09-2022
ACC_3814,CID_2382,Demat,826028.32,17-09-2022
ACC_3815,CID_2383,Saving,62633.15,08-01-2023
ACC_3816,CID_2383,Current,856283.84,08-01-2023
ACC_3817,CID_2383,Demat,253674.37,08-01-2023
