payment_id,loan_id,payment_amount,payment_date
2486,LON_1850,"28,784.16",2021-03-12
2487,LON_1850,"28,784.16",2021-04-13
2488,LON_1851,"10,954.79",2019-07-20
2489,LON_1851,"10,954.79",2019-08-18
2490,LON_1851,"10,954.79",2019-09-13
2491,LON_1851,"10,954.79",2019-10-13
2492,LON_1852,"44,241.05",2019-02-07
2493,LON_1852,"45,431.65",2019-03-09
2494,LON_1852,"44,113.22",2019-04-07
2495,LON_1852,"45,431.65",2019-05-08
2496,LON_1853,"56,719.84",2022-12-31
2497,LON_1853,"56,719.84",2023-01-30
2498,LON_1853,"56,719.84",2023-03-02
2499,LON_1853,"56,719.84",2023-03-31
2500,LON_1855,"20,537.13",2025-09-05
2501,LON_1855,"20,537.13",2025-11-04
2502,LON_1855,"20,537.13",2026-01-02
2503,LON_1855,"20,537.13",2026-03-03
2504,LON_1855,"20,537.13",2026-05-02
2505,LON_1855,"20,110.35",2026-07-02
2506,LON_1855,"20,537.13",2026-08-31
2507,LON_1855,"20,537.13",2026-10-29
2508,LON_1856,"8,201.43",2026-03-28
2509,LON_1856,"8,201.43",2026-04-26
2510,LON_1856,"8,201.43",2026-05-22
2511,LON_1856,"8,201.43",2026-06-21
2512,LON_1858,"30,774.50",2025-08-04
2513,LON_1858,"30,774.50",2025-09-04
2514,LON_1858,"30,774.50",2025-10-03
2515,LON_186,"8,488.26",2023-04-12
2516,LON_186,"8,488.26",2023-05-11
2517,LON_186,"8,488.26",2023-06-07
2518,LON_1861,"57,495.67",2024-12-24
2519,LON_1861,"57,495.67",2025-01-23
2520,LON_1861,"57,495.67",2025-02-23
2521,LON_1862,"41,552.44",2024-05-12
2522,LON_1862,"42,272.62",2024-07-10
2523,LON_1862,"41,552.44",2024-09-10
2524,LON_1863,"48,655.68",2025-05-11
2525,LON_1864,"20,540.86",2022-07-04
2526,LON_1865,"52,560.36",2025-06-09
2527,LON_1865,"52,560.36",2025-07-10
2528,LON_1865,"52,560.36",2025-08-09
2529,LON_1865,"52,560.36",2025-09-11
2530,LON_1865,"53,831.48",2025-10-10
2531,LON_1866,"57,261.80",2019-02-28
2532,LON_1866,"57,261.80",2019-03-28
2533,LON_1866,"57,261.80",2019-04-26
2534,LON_1867,"52,561.07",2020-01-09
2535,LON_1867,"52,561.07",2020-02-09
2536,LON_1867,"52,561.07",2020-03-08
2537,LON_1867,"52,561.07",2020-04-09
2538,LON_1867,"52,561.07",2020-05-09
2539,LON_1868,"77,787.10",2020-02-27
2540,LON_1868,"77,787.10",2020-03-27
2541,LON_1868,"77,787.10",2020-04-25
2542,LON_1868,"77,888.44",2020-05-21
2543,LON_1868,"77,787.10",2020-06-20
2544,LON_1870,"57,799.47",2025-06-02
2545,LON_1870,"57,799.47",2025-08-01
2546,LON_1872,"1,09,954.70",2021-04-27
2547,LON_1872,"1,09,954.70",2021-06-24
2548,LON_1873,"1,668.39",2020-02-28
2549,LON_1873,"1,668.39",2020-03-28
2550,LON_1873,"1,668.39",2020-04-29
2551,LON_1873,"1,668.39",2020-05-28
2552,LON_1873,"1,687.33",2020-06-28
2553,LON_1873,"1,668.39",2020-07-26
2554,LON_1873,"1,668.39",2020-08-27
2555,LON_1873,"1,668.39",2020-09-25
2556,LON_1873,"1,679.47",2020-10-26
2557,LON_1873,"1,668.39",2020-11-23
2558,LON_1874,"6,734.93",2023-06-19
2559,LON_1874,"6,734.93",2023-07-19
2560,LON_1874,"6,734.93",2023-08-20
2561,LON_1875,"9,507.64",2021-09-05
2562,LON_1875,"9,507.64",2021-10-06
2563,LON_1877,"10,186.41",2021-10-23
2564,LON_1878,"38,182.27",2022-04-25
2565,LON_1878,"38,182.27",2022-05-26
2566,LON_1878,"38,182.27",2022-06-24
2567,LON_1878,"38,182.27",2022-07-27
2568,LON_1878,"38,182.27",2022-08-26
2569,LON_1879,"11,334.91",2022-03-20
2570,LON_1879,"11,334.91",2022-05-18
2571,LON_1879,"11,334.91",2022-07-17
2572,LON_188,"33,759.85",2023-04-13
2573,LON_188,"33,715.29",2023-05-12
2574,LON_188,"33,715.29",2023-06-12
2575,LON_188,"33,715.29",2023-07-12
2576,LON_188,"33,715.29",2023-08-10
2577,LON_188,"33,664.74",2023-09-09
2578,LON_1880,"40,513.76",2023-11-03
2579,LON_1880,"40,151.22",2023-12-02
2580,LON_1880,"40,015.18",2023-12-31
2581,LON_1880,"40,513.76",2024-01-31
2582,LON_1881,"24,261.17",2025-08-14
2583,LON_1881,"24,261.17",2025-09-13
2584,LON_1881,"23,904.06",2025-10-13
2585,LON_1882,"16,423.47",2019-08-08
2586,LON_1882,"16,423.47",2019-09-07
2587,LON_1882,"16,423.47",2019-10-08
2588,LON_1883,"15,661.23",2020-10-31
2589,LON_1883,"15,661.23",2020-11-30
2590,LON_1884,"43,515.14",2024-12-11
2591,LON_1884,"42,493.84",2025-01-08
2592,LON_1885,"5,038.68",2025-05-14
2593,LON_1885,"5,151.57",2025-06-12
2594,LON_1885,"5,038.68",2025-07-13
2595,LON_1885,"5,141.40",2025-08-12
2596,LON_1886,"26,395.02",2022-06-14
2597,LON_1886,"27,147.01",2022-07-15
2598,LON_1886,"26,395.02",2022-08-13
2599,LON_1886,"26,395.02",2022-09-13
2600,LON_1886,"26,395.02",2022-10-11
2601,LON_1887,"25,062.40",2024-05-06
2602,LON_1888,"37,384.82",2022-01-10
2603,LON_1888,"37,384.82",2022-02-11
2604,LON_1890,"2,020.13",2020-02-25
2605,LON_1891,"93,670.01",2021-10-05
2606,LON_1891,"93,670.01",2021-11-02
2607,LON_1891,"96,309.96",2021-11-29
2608,LON_1893,"29,091.79",2024-01-05
2609,LON_1893,"29,933.14",2024-02-04
2610,LON_1893,"29,091.79",2024-03-06
2611,LON_1893,"29,091.79",2024-04-07
2612,LON_1893,"29,091.79",2024-05-07
2613,LON_1893,"29,091.79",2024-06-07
2614,LON_1894,"33,063.29",2020-04-23
2615,LON_1894,"33,063.29",2020-05-24
2616,LON_1895,"14,730.76",2021-04-02
2617,LON_1895,"14,730.76",2021-05-02
2618,LON_1895,"14,730.76",2021-05-30
2619,LON_1895,"14,730.76",2021-06-25
2620,LON_1896,"18,344.32",2020-11-10
2621,LON_1896,"18,344.32",2020-12-12
2622,LON_1897,"35,494.25",2019-05-05
2623,LON_1897,"35,494.25",2019-06-04
2624,LON_1897,"35,494.25",2019-07-04
2625,LON_1897,"35,494.25",2019-08-05
2626,LON_1898,"4,921.59",2023-08-28
2627,LON_1899,"4,749.21",2025-01-16
2628,LON_190,"16,207.55",2020-06-24
2629,LON_190,"16,207.55",2020-07-25
2630,LON_190,"16,207.55",2020-08-23
2631,LON_1900,"61,092.13",2023-01-08
2632,LON_1900,"62,312.78",2023-02-07
2633,LON_1900,"61,092.13",2023-03-07
2634,LON_1900,"62,760.32",2023-04-02
2635,LON_1900,"61,092.13",2023-05-02
2636,LON_1901,"59,143.58",2024-01-06
2637,LON_1901,"59,143.58",2024-02-04
2638,LON_1902,"24,757.62",2024-11-05
2639,LON_1902,"24,757.62",2024-12-07
2640,LON_1902,"24,757.62",2025-01-07
2641,LON_1904,"47,052.12",2023-06-29
2642,LON_1905,"21,917.36",2025-01-31
2643,LON_1905,"21,774.12",2025-03-05
2644,LON_1905,"21,917.36",2025-04-03
2645,LON_1907,"38,553.26",2022-01-13
2646,LON_1907,"38,553.26",2022-02-13
2647,LON_1907,"38,553.26",2022-03-14
2648,LON_1907,"38,553.26",2022-04-13
2649,LON_191,"20,220.29",2019-04-20
2650,LON_191,"20,220.29",2019-05-20
2651,LON_191,"20,220.29",2019-06-19
2652,LON_191,"20,220.29",2019-07-18
2653,LON_191,"20,220.29",2019-08-17
2654,LON_191,"20,220.29",2019-09-16
2655,LON_1911,"42,985.68",2019-12-30
2656,LON_1912,"42,160.14",2019-06-17
2657,LON_1912,"42,160.14",2019-07-15
2658,LON_1913,"14,358.27",2021-08-18
2659,LON_1913,"14,358.27",2021-09-19
2660,LON_1913,"14,358.27",2021-10-18
2661,LON_1914,"1,470.22",2025-12-07
2662,LON_1914,"1,470.22",2026-01-05
2663,LON_1915,"58,020.94",2023-06-12
2664,LON_1915,"58,020.94",2023-07-14
2665,LON_1915,"58,020.94",2023-08-13
2666,LON_1915,"58,020.94",2023-09-14
2667,LON_1915,"58,020.94",2023-10-15
2668,LON_1916,"25,035.61",2020-05-16
2669,LON_1916,"25,035.61",2020-06-16
2670,LON_1916,"25,035.61",2020-07-15
2671,LON_1916,"25,035.61",2020-08-16
2672,LON_1916,"24,668.17",2020-09-17
2673,LON_1916,"25,035.61",2020-10-16
2674,LON_1916,"25,613.52",2020-11-18
2675,LON_1917,"28,142.97",2021-04-16
2676,LON_1917,"28,142.97",2021-05-16
2677,LON_192,"29,643.79",2021-05-28
2678,LON_192,"30,292.70",2021-06-27
2679,LON_192,"29,643.79",2021-07-28
2680,LON_192,"29,643.79",2021-08-28
2681,LON_1920,"3,113.17",2019-11-28
2682,LON_1920,"3,113.17",2019-12-28
2683,LON_1920,"3,113.17",2020-01-30
2684,LON_1920,"3,113.17",2020-02-28
2685,LON_1921,"21,262.82",2025-10-23
2686,LON_1921,"20,724.14",2025-11-23
2687,LON_1921,"20,724.14",2025-12-22
2688,LON_1921,"20,724.14",2026-01-22
2689,LON_1922,"7,456.28",2019-12-16
2690,LON_1922,"7,456.28",2020-01-12
2691,LON_1922,"7,456.28",2020-02-10
2692,LON_1923,"46,179.80",2023-01-22
2693,LON_1923,"46,179.80",2023-02-20
2694,LON_1923,"46,179.80",2023-03-25
2695,LON_1924,"41,365.22",2022-05-03
2696,LON_1925,"55,113.65",2020-03-21
2697,LON_1925,"55,113.65",2020-04-21
2698,LON_1925,"55,113.65",2020-05-23
2699,LON_1925,"56,592.15",2020-06-23
2700,LON_1925,"54,136.29",2020-07-23
2701,LON_1925,"55,113.65",2020-08-25
2702,LON_1925,"54,977.83",2020-09-24
2703,LON_1925,"55,113.65",2020-10-26
2704,LON_1926,"37,147.54",2022-03-16
2705,LON_1926,"37,147.54",2022-04-15
2706,LON_1926,"37,147.54",2022-05-15
2707,LON_1926,"37,147.54",2022-06-17
2708,LON_1926,"37,147.54",2022-07-17
2709,LON_1927,"25,812.02",2022-07-16
2710,LON_1927,"25,812.02",2022-08-14
2711,LON_1927,"25,812.02",2022-09-12
2712,LON_1927,"25,183.21",2022-10-10
2713,LON_193,"42,162.84",2021-09-25
2714,LON_193,"42,162.84",2021-10-24
2715,LON_193,"42,837.21",2021-11-24
2716,LON_193,"42,162.84",2021-12-23
2717,LON_1930,"3,471.81",2020-01-09
2718,LON_1930,"3,471.81",2020-02-11
2719,LON_1930,"3,553.32",2020-03-13
2720,LON_1931,"54,312.82",2023-05-24
2721,LON_1931,"55,339.73",2023-06-23
2722,LON_1931,"55,339.73",2023-07-24
2723,LON_1931,"55,339.73",2023-08-24
2724,LON_1931,"55,339.73",2023-09-21
2725,LON_1932,"3,566.66",2023-12-06
2726,LON_1932,"3,566.66",2024-01-05
2727,LON_1932,"3,566.66",2024-02-03
2728,LON_1933,"71,970.25",2019-05-24
2729,LON_1933,"71,970.25",2019-06-25
2730,LON_1934,"66,624.48",2019-06-05
2731,LON_1934,"66,624.48",2019-07-08
2732,LON_1934,"66,624.48",2019-08-07
2733,LON_1934,"66,624.48",2019-09-06
2734,LON_1934,"66,624.48",2019-10-08
2735,LON_1935,"58,878.16",2019-10-08
2736,LON_1935,"58,878.16",2019-11-06
2737,LON_1935,"58,878.16",2019-12-05
2738,LON_1936,"23,969.76",2025-02-11
2739,LON_1936,"23,969.76",2025-03-11
2740,LON_1936,"23,969.76",2025-04-08
2741,LON_194,"9,960.51",2020-09-27
2742,LON_194,"9,960.51",2020-10-28
2743,LON_1940,"30,449.88",2022-01-27
2744,LON_1940,"29,653.08",2022-02-25
2745,LON_1940,"30,449.88",2022-03-29
2746,LON_1940,"30,449.88",2022-04-26
2747,LON_1940,"30,449.88",2022-05-27
2748,LON_1940,"30,449.88",2022-06-26
2749,LON_1941,"25,561.41",2022-07-04
2750,LON_1941,"25,561.41",2022-08-03
2751,LON_1941,"25,561.41",2022-09-02
2752,LON_1941,"25,661.15",2022-10-03
2753,LON_1941,"25,561.41",2022-11-05
2754,LON_1943,"7,311.61",2025-04-30
2755,LON_1943,"7,311.61",2025-05-30
2756,LON_1943,"7,311.61",2025-07-01
2757,LON_1943,"7,311.61",2025-07-31
2758,LON_1943,"7,311.61",2025-08-30
2759,LON_1943,"7,311.61",2025-09-27
2760,LON_1943,"7,311.61",2025-10-28
2761,LON_1944,"3,265.67",2025-12-11
2762,LON_1944,"3,265.67",2026-01-10
2763,LON_1944,"3,265.67",2026-02-05
2764,LON_1944,"3,294.95",2026-03-07
2765,LON_1945,"35,675.21",2022-03-15
2766,LON_1945,"35,675.21",2022-04-15
2767,LON_1945,"35,675.21",2022-05-16
2768,LON_1945,"35,380.19",2022-06-16
2769,LON_1946,"54,831.92",2026-01-10
2770,LON_1946,"56,148.85",2026-02-08
2771,LON_1947,"6,684.35",2024-01-07
2772,LON_1947,"6,545.76",2024-02-05
2773,LON_1947,"6,545.76",2024-03-08
2774,LON_1947,"6,545.76",2024-04-07
2775,LON_1947,"6,545.76",2024-05-06
2776,LON_195,"23,042.29",2019-05-29
2777,LON_195,"23,564.08",2019-06-30
2778,LON_1951,"19,007.02",2023-09-28
2779,LON_1951,"19,007.02",2023-10-30
2780,LON_1951,"19,007.02",2023-11-30
2781,LON_1951,"19,007.02",2023-12-29
2782,LON_1951,"19,007.02",2024-01-30
2783,LON_1952,"30,539.04",2025-12-02
2784,LON_1952,"31,209.47",2026-01-03
2785,LON_1952,"30,687.41",2026-02-02
2786,LON_1952,"31,209.47",2026-03-06
2787,LON_1953,"42,833.02",2022-05-13
2788,LON_1953,"44,055.20",2022-06-09
2789,LON_1955,"44,433.59",2024-09-29
2790,LON_1955,"44,433.59",2024-10-28
2791,LON_1955,"44,433.59",2024-11-29
2792,LON_1955,"44,433.59",2024-12-31
2793,LON_1955,"44,670.87",2025-01-29
2794,LON_1956,"22,012.65",2020-10-20
2795,LON_1956,"22,012.65",2020-11-15
2796,LON_1956,"21,605.16",2020-12-13
2797,LON_1956,"22,012.65",2021-01-10
2798,LON_1957,"44,681.80",2021-08-13
2799,LON_1957,"44,965.65",2021-09-10
2800,LON_1958,"43,914.30",2020-06-01
2801,LON_1958,"43,969.93",2020-06-30
2802,LON_1959,"3,833.10",2023-12-30
2803,LON_1959,"3,833.10",2024-01-31
2804,LON_196,"11,165.71",2019-04-13
2805,LON_196,"11,165.71",2019-05-10
2806,LON_196,"11,165.71",2019-06-09
2807,LON_1961,"38,718.04",2020-05-12
2808,LON_1961,"37,590.42",2020-06-12
2809,LON_1961,"38,414.10",2020-07-11
2810,LON_1961,"38,718.04",2020-08-11
2811,LON_1962,"29,712.74",2023-01-06
2812,LON_1962,"29,712.74",2023-02-01
2813,LON_1962,"29,712.74",2023-03-02
2814,LON_1962,"29,712.74",2023-03-31
2815,LON_1964,"16,300.51",2020-06-23
2816,LON_1964,"16,433.32",2020-07-21
2817,LON_1964,"16,433.32",2020-08-20
2818,LON_1964,"16,433.32",2020-09-21
2819,LON_1964,"16,433.32",2020-10-21
2820,LON_1964,"16,433.32",2020-11-19
2821,LON_1965,"43,557.12",2020-08-19
2822,LON_1966,"12,426.23",2023-11-03
2823,LON_1966,"12,426.23",2023-12-05
2824,LON_1966,"12,426.23",2024-01-06
2825,LON_1967,"36,959.59",2021-02-21
2826,LON_1967,"37,805.95",2021-03-25
2827,LON_1968,"13,264.45",2024-05-18
2828,LON_1969,"63,471.77",2020-12-20
2829,LON_197,"10,116.21",2019-10-27
2830,LON_197,"10,116.21",2019-11-25
2831,LON_1970,"38,098.64",2023-10-21
2832,LON_1970,"38,098.64",2023-11-21
2833,LON_1970,"38,098.64",2023-12-21
2834,LON_1971,"24,652.19",2020-06-16
2835,LON_1972,"56,358.88",2019-08-02
2836,LON_1972,"56,358.88",2019-08-31
2837,LON_1972,"56,358.88",2019-09-30
2838,LON_1972,"56,358.88",2019-10-31
2839,LON_1974,"82,491.42",2020-07-27
2840,LON_1974,"82,491.42",2020-08-26
2841,LON_1976,"39,593.58",2023-05-02
2842,LON_1976,"39,593.58",2023-06-01
2843,LON_1976,"39,593.58",2023-07-03
2844,LON_1977,"27,679.36",2020-03-16
2845,LON_1978,"22,190.50",2024-12-08
2846,LON_1978,"22,550.51",2025-01-05
2847,LON_1979,"45,021.39",2021-02-04
2848,LON_198,"78,634.14",2024-09-30
2849,LON_198,"78,634.14",2024-10-28
2850,LON_198,"78,634.14",2024-11-24
2851,LON_1981,"12,438.60",2022-12-09
2852,LON_1982,"6,282.02",2020-12-14
2853,LON_1982,"6,282.02",2021-01-12
2854,LON_1984,"21,870.16",2019-06-02
2855,LON_1984,"21,923.09",2019-07-04
2856,LON_1984,"21,870.16",2019-08-02
2857,LON_1984,"21,870.16",2019-09-01
2858,LON_1984,"21,870.16",2019-10-02
2859,LON_1984,"21,870.16",2019-11-01
2860,LON_1985,"61,000.57",2019-05-29
2861,LON_1985,"59,583.73",2019-06-28
2862,LON_1985,"61,000.57",2019-07-29
2863,LON_1985,"61,000.57",2019-08-31
2864,LON_1985,"61,000.57",2019-09-30
2865,LON_1986,"13,043.33",2024-01-19
2866,LON_1986,"13,043.33",2024-02-14
2867,LON_1986,"13,043.33",2024-03-15
2868,LON_1986,"13,043.33",2024-04-10
2869,LON_1987,"59,092.35",2020-05-28
2870,LON_1987,"59,092.35",2020-06-24
2871,LON_1987,"59,092.35",2020-07-23
2872,LON_1987,"59,092.35",2020-08-21
2873,LON_1988,"45,534.09",2022-03-06
2874,LON_1988,"45,534.09",2022-04-04
2875,LON_1988,"45,534.09",2022-05-02
2876,LON_1988,"45,534.09",2022-05-28
2877,LON_1989,"34,551.81",2019-11-22
2878,LON_1989,"34,551.81",2019-12-24
2879,LON_1989,"35,421.46",2020-01-21
2880,LON_1991,"81,444.19",2020-03-31
2881,LON_1991,"81,444.19",2020-05-31
2882,LON_1991,"82,557.54",2020-07-31
2883,LON_1991,"81,444.19",2020-09-28
2884,LON_1991,"81,444.19",2020-11-26
2885,LON_1991,"81,444.19",2021-01-26
2886,LON_1991,"81,444.19",2021-03-26
2887,LON_1992,"9,334.95",2026-02-16
2888,LON_1992,"9,334.95",2026-03-19
2889,LON_1992,"9,334.95",2026-04-18
2890,LON_1992,"9,334.95",2026-05-20
2891,LON_1994,"28,517.53",2024-09-01
2892,LON_1994,"28,517.53",2024-09-28
2893,LON_1994,"28,517.53",2024-10-27
2894,LON_1994,"28,517.53",2024-11-24
2895,LON_1994,"28,512.18",2024-12-21
2896,LON_1997,"39,981.85",2021-09-16
2897,LON_1997,"39,981.85",2021-10-15
2898,LON_1997,"39,981.85",2021-11-14
2899,LON_1999,"48,620.92",2023-02-13
2900,LON_1999,"48,620.92",2023-04-12
2901,LON_201,"19,950.47",2019-12-25
2902,LON_201,"19,950.47",2020-01-23
2903,LON_201,"19,669.44",2020-02-23
2904,LON_202,"19,603.59",2025-08-11
2905,LON_202,"19,603.59",2025-09-10
2906,LON_202,"19,603.59",2025-10-13
2907,LON_203,"26,281.94",2024-03-05
2908,LON_203,"26,281.94",2024-04-03
2909,LON_204,"19,523.53",2025-04-23
2910,LON_204,"19,523.53",2025-05-24
2911,LON_204,"19,523.53",2025-06-23
2912,LON_204,"19,523.53",2025-07-22
2913,LON_205,"26,978.38",2024-02-24
2914,LON_205,"26,978.38",2024-03-24
2915,LON_205,"26,978.38",2024-04-22
2916,LON_205,"26,978.38",2024-05-20
2917,LON_205,"26,978.38",2024-06-17
2918,LON_206,"32,918.50",2021-12-05
2919,LON_206,"32,877.87",2022-01-04
2920,LON_206,"32,918.40",2022-02-04
2921,LON_206,"32,877.87",2022-03-04
2922,LON_206,"32,877.87",2022-04-04
2923,LON_206,"32,877.87",2022-05-04
2924,LON_207,"30,916.97",2020-01-18
2925,LON_207,"30,486.51",2020-02-14
2926,LON_207,"30,916.97",2020-03-15
2927,LON_207,"30,916.97",2020-04-12
2928,LON_207,"30,916.97",2020-05-10
2929,LON_208,"10,435.46",2025-04-26
2930,LON_208,"10,435.46",2025-05-26
2931,LON_208,"10,435.46",2025-06-26
2932,LON_208,"10,435.46",2025-07-26
2933,LON_208,"10,435.46",2025-08-26
2934,LON_209,"38,782.57",2023-09-02
2935,LON_209,"37,833.11",2023-09-30
2936,LON_209,"38,782.57",2023-10-28
2937,LON_209,"38,782.57",2023-11-23
2938,LON_209,"38,782.57",2023-12-21
2939,LON_211,"19,093.83",2020-11-03
2940,LON_211,"19,093.83",2020-12-01
2941,LON_211,"19,093.83",2020-12-29
2942,LON_213,"22,690.82",2026-01-12
2943,LON_213,"22,690.82",2026-02-12
2944,LON_213,"22,690.82",2026-03-15
2945,LON_213,"22,690.82",2026-04-15
2946,LON_214,"58,315.16",2019-06-01
2947,LON_214,"57,414.50",2019-07-03
2948,LON_214,"58,315.16",2019-08-03
2949,LON_215,"38,326.43",2019-02-16
2950,LON_215,"38,762.81",2019-03-16
2951,LON_215,"38,326.43",2019-04-14
2952,LON_215,"38,326.43",2019-05-11
2953,LON_216,"6,209.99",2026-03-20
2954,LON_217,"59,571.69",2022-12-01
2955,LON_217,"60,677.07",2023-01-01
2956,LON_217,"59,571.69",2023-02-02
2957,LON_217,"59,571.69",2023-03-04
2958,LON_219,"12,526.86",2020-01-04
2959,LON_219,"12,526.86",2020-01-31
2960,LON_219,"12,526.86",2020-03-01
2961,LON_220,"26,984.64",2022-03-09
2962,LON_220,"26,984.64",2022-04-08
2963,LON_220,"26,984.64",2022-05-09
2964,LON_220,"26,984.64",2022-06-08
2965,LON_220,"26,984.64",2022-07-08
2966,LON_220,"26,984.64",2022-08-07
2967,LON_221,"21,429.79",2025-09-17
2968,LON_221,"21,429.79",2025-10-16
2969,LON_221,"21,637.71",2025-11-15
2970,LON_222,"29,626.01",2025-10-26
2971,LON_222,"29,626.01",2025-11-23
2972,LON_222,"29,571.89",2025-12-19
2973,LON_222,"29,626.01",2026-01-16
2974,LON_222,"29,626.01",2026-02-14
2975,LON_223,"7,843.64",2021-11-29
2976,LON_223,"7,938.48",2021-12-27
2977,LON_224,"6,447.21",2020-07-27
2978,LON_224,"6,447.21",2020-08-23
2979,LON_224,"6,447.21",2020-09-21
2980,LON_224,"6,447.21",2020-10-20
2981,LON_224,"6,447.21",2020-11-15
2982,LON_224,"6,447.21",2020-12-13
2983,LON_225,"71,637.11",2023-02-02
2984,LON_225,"71,759.28",2023-03-06
2985,LON_225,"71,637.11",2023-04-07
2986,LON_226,"40,797.56",2019-12-09
2987,LON_226,"40,797.56",2020-01-06
2988,LON_226,"40,797.56",2020-02-04
2989,LON_226,"40,797.56",2020-03-04
2990,LON_226,"40,797.56",2020-03-31
2991,LON_228,"2,424.19",2026-01-12
2992,LON_228,"2,424.19",2026-02-10
2993,LON_228,"2,424.19",2026-03-14
2994,LON_228,"2,424.19",2026-04-12
2995,LON_228,"2,392.64",2026-05-12
2996,LON_228,"2,388.28",2026-06-10
2997,LON_229,"49,996.88",2020-04-18
2998,LON_229,"49,996.88",2020-05-18
2999,LON_229,"50,154.49",2020-06-18
3000,LON_229,"49,996.88",2020-07-20
3001,LON_229,"49,996.88",2020-08-19
3002,LON_230,"23,020.52",2022-08-04
3003,LON_230,"23,244.20",2022-09-01
3004,LON_230,"23,020.52",2022-09-30
3005,LON_232,"15,487.21",2020-09-12
3006,LON_232,"15,487.21",2020-10-12
3007,LON_232,"15,487.21",2020-11-13
3008,LON_232,"15,487.21",2020-12-11
3009,LON_233,"10,191.22",2019-11-25
3010,LON_233,"10,090.16",2019-12-25
3011,LON_233,"10,090.16",2020-01-24
3012,LON_233,"10,090.16",2020-02-25
3013,LON_233,"10,090.16",2020-03-24
3014,LON_234,"28,250.76",2025-07-24
3015,LON_234,"28,250.76",2025-08-23
3016,LON_234,"28,250.76",2025-09-20
3017,LON_234,"28,250.76",2025-10-20
3018,LON_235,"1,09,051.68",2026-02-03
3019,LON_235,"1,07,812.57",2026-03-06
3020,LON_235,"1,07,812.57",2026-04-05
3021,LON_235,"1,07,812.57",2026-05-05
3022,LON_235,"1,04,620.73",2026-06-03
3023,LON_236,"48,597.03",2024-05-20
3024,LON_236,"48,597.03",2024-06-20
3025,LON_238,"16,040.19",2022-04-17
3026,LON_238,"16,040.19",2022-05-17
3027,LON_239,"97,105.93",2024-10-08
3028,LON_239,"96,631.11",2024-11-07
3029,LON_239,"96,631.11",2024-12-06
3030,LON_239,"96,631.11",2025-01-06
3031,LON_239,"96,631.11",2025-02-05
3032,LON_240,"68,121.95",2019-07-06
3033,LON_241,"48,827.90",2024-09-09
3034,LON_241,"48,220.16",2024-10-10
3035,LON_241,"48,827.90",2024-11-11
3036,LON_241,"48,827.90",2024-12-10
3037,LON_242,"11,720.98",2020-01-01
3038,LON_242,"11,541.97",2020-02-01
3039,LON_242,"11,720.98",2020-03-03
3040,LON_242,"11,720.98",2020-04-03
3041,LON_242,"11,720.98",2020-05-02
3042,LON_242,"11,720.98",2020-06-03
3043,LON_242,"11,720.98",2020-07-03
3044,LON_243,"16,066.92",2024-01-02
3045,LON_243,"16,066.92",2024-02-01
3046,LON_243,"16,066.92",2024-03-03
3047,LON_243,"16,066.92",2024-04-04
3048,LON_245,"24,574.20",2022-10-30
3049,LON_245,"24,398.04",2022-11-27
3050,LON_246,"8,859.26",2025-11-11
3051,LON_246,"8,859.26",2025-12-11
3052,LON_246,"8,715.35",2026-01-12
3053,LON_246,"8,859.26",2026-02-11
3054,LON_246,"8,859.26",2026-03-13
3055,LON_248,"40,976.01",2023-05-04
3056,LON_248,"41,476.50",2023-06-03
3057,LON_248,"41,476.50",2023-07-05
3058,LON_251,"19,455.57",2020-08-27
3059,LON_251,"19,455.57",2020-09-25
3060,LON_252,"8,256.87",2025-03-01
3061,LON_252,"8,256.87",2025-03-31
3062,LON_252,"8,256.87",2025-05-01
3063,LON_253,"25,892.24",2025-10-14
3064,LON_254,"9,256.66",2020-12-01
3065,LON_254,"9,256.66",2020-12-30
3066,LON_255,"15,374.88",2024-01-22
3067,LON_255,"15,374.88",2024-02-23
3068,LON_255,"15,374.88",2024-03-24
3069,LON_255,"15,374.88",2024-04-23
3070,LON_257,"10,518.20",2024-01-14
3071,LON_257,"10,518.20",2024-02-15
3072,LON_257,"10,518.20",2024-03-16
3073,LON_258,"21,604.60",2020-11-16
3074,LON_258,"21,328.79",2020-12-18
3075,LON_258,"21,328.79",2021-01-16
3076,LON_259,"31,957.31",2024-06-14
3077,LON_259,"31,684.02",2024-07-15
3078,LON_259,"31,957.31",2024-08-14
3079,LON_259,"31,957.31",2024-09-12
3080,LON_259,"31,957.31",2024-10-11
3081,LON_260,"1,05,802.69",2020-07-01
3082,LON_260,"1,05,802.69",2020-08-02
3083,LON_260,"1,05,802.69",2020-08-30
3084,LON_260,"1,05,802.69",2020-09-29
3085,LON_262,"71,114.96",2023-01-14
3086,LON_262,"71,114.96",2023-02-10
3087,LON_262,"71,114.96",2023-03-12
3088,LON_262,"71,114.96",2023-04-09
3089,LON_262,"71,114.96",2023-05-06
3090,LON_263,"6,455.25",2019-12-18
3091,LON_263,"6,455.25",2020-01-18
3092,LON_263,"6,317.31",2020-02-16
3093,LON_264,"17,643.66",2022-10-31
3094,LON_264,"17,643.66",2022-12-02
3095,LON_264,"17,643.66",2022-12-31
3096,LON_264,"17,643.66",2023-02-01
3097,LON_265,"3,894.23",2020-09-04
3098,LON_265,"3,894.23",2020-10-04
3099,LON_265,"3,894.23",2020-11-04
3100,LON_265,"3,894.23",2020-12-04
3101,LON_266,"31,970.06",2021-07-10
3102,LON_266,"31,488.64",2021-08-08
